date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
2023-11-11,999565,UG3073,32.0,20.6875,28.5573,114.3125,138.2594,486.5938,470.724,76.5482,83.848,103.3012,final
2023-11-21,999565,UG3073,32.0,37.875,29.2948,114.5312,101.9125,472.7812,434.075,125.019,111.2756,108.7162,final
2023-12-01,999565,UG3073,32.0,23.7188,16.9333,82.2812,74.7854,441.9375,391.251,130.9366,108.8409,112.6321,final
2023-12-11,999565,UG3073,32.0,17.0625,14.4656,78.6562,60.6938,385.8438,352.1271,113.3408,125.4089,109.3107,final
2023-12-21,999565,UG3073,32.0,17.1562,14.3906,57.9375,45.7896,341.0625,315.8083,114.2627,121.7745,107.7512,final
2024-01-01,999565,UG3073,32.0,18.125,7.1885,52.3438,36.0448,305.75,275.8719,189.7274,135.398,110.4516,final
2024-01-11,999565,UG3073,32.0,8.2188,6.3583,43.5,27.9375,236.4688,226.8906,116.3793,141.0214,104.0433,final
2024-01-21,999565,UG3073,32.0,7.7812,7.2521,34.125,20.799,206.5938,168.501,104.319,143.2678,121.3403,final
2024-02-01,999565,UG3073,32.0,19.8438,11.1417,35.8438,24.7521,170.4688,135.5823,153.9107,131.9166,123.9634,final
2024-02-11,999565,UG3073,32.0,12.9688,12.2615,40.5938,30.6552,162.75,119.2865,104.0975,124.4459,133.618,final
2024-02-21,999565,UG3073,32.0,19.8438,14.6365,52.6562,38.0396,144.7188,104.6281,126.5185,130.4263,134.9745,final
2024-03-01,999565,UG3073,32.0,28.5,20.7854,61.3125,47.6833,149.5,108.4802,129.9184,123.6276,134.6216,final
2024-03-11,999565,UG3073,32.0,1.9062,24.6469,50.25,60.0688,134.3438,118.6615,23.295,85.987,112.1888,final
2024-03-21,999565,UG3073,32.0,39.5938,38.5896,70.0,84.0219,156.7812,142.8604,102.3037,85.0866,109.1069,final
2024-04-01,999565,UG3073,32.0,53.25,51.1062,94.75,114.3427,191.9062,186.7781,103.8209,84.243,102.606,final
2024-04-11,999565,UG3073,32.0,66.4375,50.3135,159.2812,140.0094,250.125,230.7333,129.1501,112.8471,108.0552,final
2024-04-21,999565,UG3073,32.0,71.0,61.5188,190.6875,162.9385,313.3438,285.0,114.2535,116.0456,109.6081,final
2024-05-01,999565,UG3073,32.0,40.4688,63.7156,177.9062,175.5479,333.9688,337.574,66.1694,101.271,98.9628,final
2024-05-11,999565,UG3073,32.0,11.5,57.6594,122.9688,182.8938,332.5,382.9719,26.3329,68.9337,87.1564,final
2024-05-21,999565,UG3073,32.0,37.0312,54.3302,89.0,175.7052,349.6875,422.6656,70.8429,53.3103,83.1329,final
2024-06-01,999565,UG3073,32.0,30.5625,41.3479,79.0938,153.3375,351.75,443.2281,76.7294,54.5458,79.8163,final
2024-06-11,999565,UG3073,32.0,19.25,41.9865,86.8438,137.6646,369.0938,460.5677,51.6106,65.5836,80.5609,final
2024-06-21,999565,UG3073,32.0,4.875,35.8771,54.6875,119.2115,334.375,457.8552,24.1578,50.0633,73.6072,final
2024-07-01,999565,UG3073,32.0,58.3438,32.3385,82.4688,110.2021,339.4688,439.0875,169.6471,76.9277,77.8175,final
2024-07-11,999565,UG3073,32.0,43.875,32.5219,107.0938,100.7375,316.9062,421.2958,130.2573,105.7399,75.7963,final
2024-07-21,999565,UG3073,32.0,76.1875,42.975,178.4062,107.8354,322.0938,402.7521,169.2288,159.8893,80.4584,final
2024-08-01,999565,UG3073,32.0,47.4375,53.6656,167.5,129.1625,329.0625,392.7021,89.3837,127.5487,84.1969,final
2024-08-11,999565,UG3073,32.0,44.6562,55.1917,168.2812,151.8323,362.2188,390.2344,82.4969,110.1642,93.0002,final
2024-08-21,999565,UG3073,32.0,45.9375,65.9438,138.0312,174.801,371.125,401.8479,71.7998,80.103,92.5402,final
2024-09-01,999565,UG3073,32.0,54.625,59.7573,145.2188,180.8927,395.1875,420.2573,92.0746,81.312,94.1733,final
2024-09-11,999565,UG3073,32.0,62.0,53.5896,162.5625,179.2906,437.9375,431.8604,114.3548,91.1627,101.3753,final
2024-09-21,999565,UG3073,32.0,78.9688,50.7094,195.5938,164.0562,512.0312,446.6927,150.7264,118.1191,114.3069,final
2024-10-01,999565,UG3073,32.0,41.2188,47.125,182.1875,151.424,494.9062,461.4792,88.6691,119.0576,107.0898,final
2024-10-11,999565,UG3073,32.0,84.6875,55.3396,204.875,153.174,535.7188,484.2969,148.6379,131.6846,110.403,final
2024-10-21,999565,UG3073,32.0,14.6875,65.6417,140.5938,168.1063,474.2188,506.9635,27.8695,84.5528,93.6659,final
2024-11-01,999565,UG3073,32.0,21.3125,44.0604,120.6875,165.0417,448.0938,497.3583,53.6329,74.6608,90.29,prelim
2024-11-11,999565,UG3073,32.0,28.8125,28.5573,64.8125,138.2594,432.25,470.724,100.7605,50.4606,91.9967,prelim
2024-11-21,999565,UG3073,32.0,105.8125,29.2948,155.9375,101.9125,492.125,434.075,323.1176,148.2743,113.0721,prelim
2024-12-01,999565,UG3073,32.0,1.7188,16.9333,136.3438,74.7854,439.2188,391.251,30.6326,172.6049,111.9545,prelim
2020-01-01,999564,UG1005,60.0,41.5333,16.9383,112.8833,77.9044,582.95,338.2478,212.1097,139.7919,170.2667,final
2020-01-11,999564,UG1005,60.0,14.8167,19.5617,96.8833,68.8689,525.1833,308.3306,80.6813,135.5203,168.1219,final
2020-01-21,999564,UG1005,60.0,38.05,17.0561,94.4,53.5561,477.2,269.4444,195.184,164.2643,174.3459,final
2020-02-01,999564,UG1005,60.0,16.9833,16.6733,69.85,53.2911,462.7,241.9844,101.4303,126.1631,187.5909,final
2020-02-11,999564,UG1005,60.0,12.4,18.7889,67.4333,52.5183,374.6833,219.0383,73.1434,123.857,167.9559,final
2020-02-21,999564,UG1005,60.0,17.5667,18.3506,46.95,53.8128,281.5833,198.0956,96.643,89.2454,140.1199,final
2020-03-01,999564,UG1005,60.0,29.0167,35.3472,58.9833,72.4867,241.7167,203.6822,84.3098,83.6297,117.7995,final
2020-03-11,999564,UG1005,60.0,48.7667,36.5928,95.35,90.2906,259.6667,211.6778,129.2692,105.0448,121.648,final
2020-03-21,999564,UG1005,60.0,62.8833,48.3261,140.6667,120.2661,282.0167,227.635,127.2985,115.6607,122.8845,final
2020-04-01,999564,UG1005,60.0,23.6,49.9478,135.25,134.8667,264.0833,260.6444,52.0494,100.2646,101.2706,final
2020-04-11,999564,UG1005,60.0,91.8333,51.2906,178.3167,149.5644,341.1,292.3733,172.0241,118.0192,116.1147,final
2020-04-21,999564,UG1005,60.0,112.65,47.3794,228.0833,148.6178,415.7,322.6967,224.611,150.0988,127.9544,final
2020-05-01,999564,UG1005,60.0,54.4833,47.595,258.9667,146.265,453.2,353.6183,113.0969,172.1221,127.3863,final
2020-05-11,999564,UG1005,60.0,42.9667,37.1756,210.1,132.15,483.7667,372.005,113.731,154.8364,129.2566,final
2020-05-21,999564,UG1005,60.0,9.7167,33.6928,107.1667,118.4633,475.9167,387.3472,38.0347,91.2063,122.2902,final
2020-06-01,999564,UG1005,60.0,11.0833,16.9794,63.7667,87.8478,457.9833,368.9794,73.1744,75.3892,123.4851,final
2020-06-11,999564,UG1005,60.0,7.8333,13.4856,28.6333,64.1578,417.05,345.8722,69.4236,52.0961,120.0009,final
2020-06-21,999564,UG1005,60.0,9.05,12.5561,27.9667,43.0211,363.2167,310.1022,80.0291,71.6067,116.593,final
2020-07-01,999564,UG1005,60.0,12.4667,12.7478,29.35,38.7894,352.0833,272.9022,98.4161,80.6527,127.9889,final
2020-07-11,999564,UG1005,60.0,41.4167,10.9594,62.9333,36.2633,301.6667,232.5711,290.8414,157.6482,128.4847,final
2020-07-21,999564,UG1005,60.0,7.2167,19.3306,61.1,43.0378,196.2333,204.5222,50.2112,134.0554,96.1361,final
2020-08-01,999564,UG1005,60.0,15.4333,24.9789,64.0667,55.2689,157.1833,181.9061,68.1591,113.4793,87.1173,final
2020-08-11,999564,UG1005,60.0,50.4167,26.1967,73.0667,70.5061,164.6333,170.9272,177.6365,103.1806,96.5213,final
2020-08-21,999564,UG1005,60.0,33.0667,33.9089,98.9167,85.0844,187.9833,171.1433,97.8354,114.5473,109.2965,final
2020-09-01,999564,UG1005,60.0,30.0833,35.6833,113.5667,95.7889,206.9833,189.8472,86.2351,116.805,108.5746,final
2020-09-11,999564,UG1005,60.0,41.5333,33.2072,104.6833,102.7994,240.6833,209.5689,121.792,101.6701,114.1707,final
2020-09-21,999564,UG1005,60.0,43.8,35.3433,115.4167,104.2339,275.4333,232.3561,120.9617,109.7894,117.7743,final
2020-10-01,999564,UG1005,60.0,27.2833,47.0417,112.6167,115.5922,290.25,266.65,62.0336,97.6308,108.5306,final
2020-10-11,999564,UG1005,60.0,46.15,49.4789,117.2333,131.8639,294.9833,305.1694,93.8896,89.6869,96.7681,final
2020-10-21,999564,UG1005,60.0,60.5167,55.9422,133.95,152.4628,348.2833,341.7811,107.5062,88.6049,101.8484,final
2020-11-01,999564,UG1005,60.0,48.9,44.1333,155.5667,149.5544,381.75,360.9356,109.7015,103.7681,105.6113,final
2020-11-11,999564,UG1005,60.0,56.6,41.735,166.0167,141.8106,387.9333,376.4739,131.807,115.9449,102.9651,final
2020-11-21,999564,UG1005,60.0,43.5833,39.2933,149.0833,125.1617,398.45,381.8583,109.6854,117.6986,104.2341,final
2020-12-01,999564,UG1005,60.0,50.95,29.7606,151.1333,110.7889,419.3167,375.9356,160.9583,133.4008,111.2405,final
2020-12-11,999564,UG1005,60.0,17.25,28.5972,111.7833,97.6511,395.0333,371.3256,66.2257,113.1278,106.2172,final
2020-12-21,999564,UG1005,60.0,45.2,32.3689,113.4,90.7267,396.4333,368.3511,134.3363,122.5098,107.4223,final
2021-01-01,999564,UG1005,60.0,31.05,16.9383,93.5,77.9044,400.2,338.2478,164.3242,117.7415,117.7897,final
2021-01-11,999564,UG1005,60.0,22.7833,19.5617,99.0333,68.8689,376.8333,308.3306,113.1166,138.2463,121.5194,final
2021-01-21,999564,UG1005,60.0,22.75,17.0561,76.5833,53.5561,339.0667,269.4444,125.8155,136.2313,124.9145,final
2021-02-01,999564,UG1005,60.0,9.2667,16.6733,54.8,53.2911,299.4333,241.9844,65.8259,102.384,122.7986,final
2021-02-11,999564,UG1005,60.0,29.95,18.7889,61.9667,52.5183,272.7833,219.0383,146.9173,115.1129,123.4655,final
2021-02-21,999564,UG1005,60.0,7.1167,18.3506,46.3333,53.8128,236.3167,198.0956,51.8903,88.2791,118.3671,final
2021-03-01,999564,UG1005,60.0,54.55,35.3472,91.6167,72.4867,239.9167,203.6822,147.5938,123.1916,116.9572,final
2021-03-11,999564,UG1005,60.0,30.1333,36.5928,91.8,90.2906,252.8,211.6778,84.4698,101.5051,118.5504,final
2021-03-21,999564,UG1005,60.0,40.6,48.3261,125.2833,120.2661,248.2,227.635,85.5116,103.8515,108.654,final
2021-04-01,999564,UG1005,60.0,38.2833,49.9478,109.0167,134.8667,255.4333,260.6444,78.7718,82.156,98.0746,final
2021-04-11,999564,UG1005,60.0,67.4333,51.2906,146.3167,149.5644,300.0833,292.3733,128.6776,97.9646,102.5498,final
2021-04-21,999564,UG1005,60.0,67.4,47.3794,173.1167,148.6178,344.7333,322.6967,138.2222,115.4452,106.6237,final
2021-05-01,999564,UG1005,60.0,54.4,47.595,189.2333,146.265,389.8667,353.6183,112.9385,127.4971,109.9688,final
2021-05-11,999564,UG1005,60.0,37.3833,37.1756,159.1833,132.15,397.3,372.005,100.4926,119.0175,106.6216,final
2021-05-21,999564,UG1005,60.0,15.5833,33.6928,107.3667,118.4633,405.7667,387.3472,53.1968,91.362,104.6356,final
2021-06-01,999564,UG1005,60.0,15.3,16.9794,68.2667,87.8478,366.5167,368.9794,92.359,79.9882,99.3502,final
2021-06-11,999564,UG1005,60.0,9.6667,13.4856,40.55,64.1578,346.05,345.8722,79.3412,68.1655,100.05,final
2021-06-21,999564,UG1005,60.0,5.3833,12.5561,30.35,43.0211,310.8333,310.1022,59.1437,76.1018,100.2284,final
2021-07-01,999564,UG1005,60.0,21.2333,12.7478,36.2833,38.7894,293.7833,272.9022,147.8119,94.8634,107.381,final
2021-07-11,999564,UG1005,60.0,16.8333,10.9594,43.45,36.2633,243.1833,232.5711,136.8051,115.5343,104.3749,final
2021-07-21,999564,UG1005,60.0,3.9167,19.3306,41.9833,43.0378,179.7,204.5222,36.648,98.0119,88.4291,final
2021-08-01,999564,UG1005,60.0,39.75,24.9789,60.5,55.2689,165.05,181.9061,149.2717,108.0147,91.2165,final
2021-08-11,999564,UG1005,60.0,48.1667,26.1967,91.8333,70.5061,175.8333,170.9272,170.4242,126.4914,102.7116,final
2021-08-21,999564,UG1005,60.0,37.4833,33.9089,125.4,85.0844,197.7333,171.1433,109.1867,142.3997,114.679,final
2021-09-01,999564,UG1005,60.0,24.5667,35.6833,110.2167,95.7889,207.0,189.8472,72.6751,113.6383,108.5829,final
2021-09-11,999564,UG1005,60.0,28.8167,33.2072,90.8667,102.7994,226.15,209.5689,88.5086,89.4212,107.5517,final
2021-09-21,999564,UG1005,60.0,31.35,35.3433,84.7333,104.2339,252.1167,232.3561,90.1016,82.9293,108.1535,final
2021-10-01,999564,UG1005,60.0,48.8167,47.0417,108.9833,115.5922,279.7,266.65,103.4107,94.7378,104.7172,final
2021-10-11,999564,UG1005,60.0,41.3833,49.4789,121.55,131.8639,304.25,305.1694,85.14,92.7297,99.7083,final
2021-10-21,999564,UG1005,60.0,57.9333,55.9422,148.1333,152.4628,358.2667,341.7811,103.2672,97.3351,104.6863,final
2021-11-01,999564,UG1005,60.0,42.9167,44.1333,142.2333,149.5544,361.4333,360.9356,97.5237,95.4115,100.1342,final
2021-11-11,999564,UG1005,60.0,28.6,41.735,129.45,141.8106,341.8667,376.4739,71.8947,91.8579,91.0454,final
2021-11-21,999564,UG1005,60.0,35.0,39.2933,106.5167,125.1617,339.3833,381.8583,90.307,86.2054,89.1606,final
2021-12-01,999564,UG1005,60.0,15.4,29.7606,79.0,110.7889,330.2167,375.9356,58.6872,73.6823,88.1538,final
2021-12-11,999564,UG1005,60.0,36.4,28.5972,86.8,97.6511,337.8,371.3256,123.2245,89.9201,91.2082,final
2021-12-21,999564,UG1005,60.0,50.9167,32.3689,102.7167,90.7267,357.3667,368.3511,149.6343,111.9035,97.0968,final
2022-01-01,999564,UG1005,60.0,19.7,16.9383,107.0167,77.9044,328.25,338.2478,112.5883,133.118,97.1291,final
2022-01-11,999564,UG1005,60.0,41.8667,19.5617,112.4833,68.8689,328.7333,308.3306,190.8122,155.2999,106.4093,final
2022-01-21,999564,UG1005,60.0,16.4,17.0561,77.9667,53.5561,287.2,269.4444,97.0253,138.4079,106.3539,final
2022-02-01,999564,UG1005,60.0,29.4833,16.6733,87.75,53.2911,273.7667,241.9844,159.1049,154.4451,112.6128,final
2022-02-11,999564,UG1005,60.0,29.1833,18.7889,75.0667,52.5183,274.35,219.0383,143.6945,136.0668,124.1495,final
2022-02-21,999564,UG1005,60.0,20.15,18.3506,78.8167,53.8128,259.5,198.0956,107.7062,139.1832,129.5078,final
2022-03-01,999564,UG1005,60.0,10.1167,35.3472,59.45,72.4867,254.2167,203.6822,37.4664,84.1954,123.6493,final
2022-03-11,999564,UG1005,60.0,39.2333,36.5928,69.5,90.2906,257.05,211.6778,106.3486,79.2697,120.4676,final
2022-03-21,999564,UG1005,60.0,56.9167,48.3261,106.2667,120.2661,263.05,227.635,116.1095,89.2532,114.9031,final
2022-04-01,999564,UG1005,60.0,33.2833,49.9478,129.4333,134.8667,276.6333,260.6444,69.6722,96.2494,105.9077,final
2022-04-11,999564,UG1005,60.0,97.8667,51.2906,188.0667,149.5644,332.6333,292.3733,182.7423,124.1296,113.3147,final
2022-04-21,999564,UG1005,60.0,105.5167,47.3794,236.6667,148.6178,421.75,322.6967,210.9924,155.5101,129.7729,final
2022-05-01,999564,UG1005,60.0,23.0333,47.595,226.4167,146.265,415.3,353.6183,53.3004,151.2921,116.9633,final
2022-05-11,999564,UG1005,60.0,18.3,37.1756,146.85,132.15,404.4167,372.005,55.2453,110.3412,108.4846,final
2022-05-21,999564,UG1005,60.0,49.7833,33.6928,91.1167,118.4633,434.05,387.3472,141.5854,78.7125,111.7536,final
2022-06-01,999564,UG1005,60.0,6.4,16.9794,74.4833,87.8478,430.3333,368.9794,51.8666,86.3416,116.1892,final
2022-06-11,999564,UG1005,60.0,8.2167,13.4856,64.4,64.1578,399.3167,345.8722,71.4973,100.3266,115.0179,final
2022-06-21,999564,UG1005,60.0,6.0167,12.5561,20.6333,43.0211,348.4167,310.1022,62.7512,57.7757,111.9694,final
2022-07-01,999564,UG1005,60.0,3.1167,12.7478,17.35,38.7894,318.25,272.9022,45.7334,56.0572,116.0295,final
2022-07-11,999564,UG1005,60.0,2.4,10.9594,11.5333,36.2633,222.7833,232.5711,46.3675,46.5451,95.965,final
2022-07-21,999564,UG1005,60.0,18.1333,19.3306,23.65,43.0378,135.4,204.5222,95.0793,63.4453,67.7785,final
2022-08-01,999564,UG1005,60.0,9.3167,24.9789,29.85,55.2689,121.6833,181.9061,47.7558,61.0551,68.6186,final
2022-08-11,999564,UG1005,60.0,54.2167,26.1967,81.6667,70.5061,157.6,170.9272,189.8173,113.863,92.6339,final
2022-08-21,999564,UG1005,60.0,50.2333,33.9089,113.7667,85.0844,158.05,171.1433,141.9556,130.165,92.7718,final
2022-09-01,999564,UG1005,60.0,35.8833,35.6833,140.3333,95.7889,187.5333,189.8472,100.4916,142.1069,98.8422,final
2022-09-11,999564,UG1005,60.0,40.3167,33.2072,126.4333,102.7994,219.6333,209.5689,118.6076,120.9521,104.5837,final
2022-09-21,999564,UG1005,60.0,27.1833,35.3433,103.3833,104.2339,240.8,232.3561,79.7736,99.2554,103.4841,final
2022-10-01,999564,UG1005,60.0,41.3,47.0417,108.8,115.5922,278.9833,266.65,88.9672,94.5918,104.4581,final
2022-10-11,999564,UG1005,60.0,70.6,49.4789,139.0833,131.8639,347.1833,305.1694,138.7694,105.089,113.3306,final
2022-10-21,999564,UG1005,60.0,33.4167,55.9422,145.3167,152.4628,362.4667,341.7811,63.0379,95.6014,105.8802,final
2022-11-01,999564,UG1005,60.0,26.6333,44.1333,130.65,149.5544,379.7833,360.9356,64.3826,88.1517,105.0811,final
2022-11-11,999564,UG1005,60.0,34.85,41.735,94.9,141.8106,360.4167,376.4739,85.268,69.0993,95.8452,final
2022-11-21,999564,UG1005,60.0,40.5333,39.2933,102.0167,125.1617,350.7167,381.8583,102.7995,82.8761,92.0528,final
2022-12-01,999564,UG1005,60.0,34.3167,29.7606,109.7,110.7889,349.15,375.9356,113.1071,99.0985,93.0596,final
2022-12-11,999564,UG1005,60.0,48.8333,28.5972,123.6833,97.6511,357.6667,371.3256,160.2315,124.182,96.4181,final
2022-12-21,999564,UG1005,60.0,40.6,32.3689,123.75,90.7267,371.0833,368.3511,122.0266,132.7851,100.7221,final
2023-01-01,999564,UG1005,60.0,10.9,16.9383,100.3333,77.9044,340.6833,338.2478,72.4759,125.5151,100.6994,final
2023-01-11,999564,UG1005,60.0,14.9,19.5617,66.4,68.8689,284.9833,308.3306,81.0206,96.8696,92.6657,final
2023-01-21,999564,UG1005,60.0,13.9167,17.0561,39.7167,53.5561,265.4833,269.4444,85.7661,78.2248,98.5825,final
2023-02-01,999564,UG1005,60.0,11.55,16.6733,40.3667,53.2911,250.4,241.9844,76.3611,79.5794,103.3397,final
2023-02-11,999564,UG1005,60.0,5.2833,18.7889,30.75,52.5183,220.8333,219.0383,43.2275,65.1809,100.7837,final
2023-02-21,999564,UG1005,60.0,25.55,18.3506,42.3833,53.8128,205.85,198.0956,130.832,82.0891,103.7264,final
2023-03-01,999564,UG1005,60.0,16.25,35.3472,47.0833,72.4867,187.7833,203.6822,52.6678,69.2031,92.5596,final
2023-03-11,999564,UG1005,60.0,67.2167,36.5928,109.0167,90.2906,206.1667,211.6778,173.6279,118.6719,97.5139,final
2023-03-21,999564,UG1005,60.0,61.9833,48.3261,145.45,120.2661,227.55,227.635,125.6108,119.3326,99.9642,final
2023-04-01,999564,UG1005,60.0,42.6,49.9478,171.8,134.8667,259.25,260.6444,86.6277,125.4947,99.4848,final
2023-04-11,999564,UG1005,60.0,44.5333,51.2906,149.1167,149.5644,288.8833,292.3733,87.9958,99.7194,98.8458,final
2023-04-21,999564,UG1005,60.0,75.6833,47.3794,162.8167,148.6178,350.65,322.6967,154.0363,108.9516,108.402,final
2023-05-01,999564,UG1005,60.0,40.7167,47.595,160.9333,146.265,379.8167,353.6183,86.9221,109.3868,107.2049,final
2023-05-11,999564,UG1005,60.0,22.3167,37.1756,138.7167,132.15,396.85,372.005,64.769,104.6195,106.5038,final
2023-05-21,999564,UG1005,60.0,16.5333,33.6928,79.5667,118.4633,387.8333,387.3472,55.6521,69.7216,100.1223,final
2023-06-01,999564,UG1005,60.0,20.7,16.9794,59.55,87.8478,392.2833,368.9794,116.9274,71.0798,106.1491,final
2023-06-11,999564,UG1005,60.0,20.3667,13.4856,57.6,64.1578,345.4333,345.8722,137.2243,91.157,99.8767,final
2023-06-21,999564,UG1005,60.0,9.8667,12.5561,50.9333,43.0211,293.3167,310.1022,84.6809,114.9228,94.7562,final
2023-07-01,999564,UG1005,60.0,5.4833,12.7478,35.7167,38.7894,256.2,272.9022,59.0684,93.702,94.0961,final
2023-07-11,999564,UG1005,60.0,2.55,10.9594,17.9,36.2633,214.2167,232.5711,47.3074,60.3069,92.4334,final
2023-07-21,999564,UG1005,60.0,4.3333,19.3306,12.3667,43.0378,142.8667,204.5222,38.3605,42.1712,71.2591,final
2023-08-01,999564,UG1005,60.0,9.1667,24.9789,16.05,55.2689,111.3167,181.9061,47.2555,39.9118,63.2167,final
2023-08-11,999564,UG1005,60.0,12.9,26.1967,26.4,70.5061,101.9,170.9272,57.3779,45.214,61.8481,final
2023-08-21,999564,UG1005,60.0,14.8667,33.9089,36.9333,85.0844,100.2333,171.1433,51.0595,49.3596,60.8542,final
2023-09-01,999564,UG1005,60.0,31.1167,35.6833,58.8833,95.7889,110.65,189.8472,88.7751,65.114,60.3711,final
2023-09-11,999564,UG1005,60.0,61.7667,33.2072,107.75,102.7994,152.05,209.5689,174.7488,104.3888,73.8037,final
2023-09-21,999564,UG1005,60.0,28.2,35.3433,121.0833,104.2339,170.3833,232.3561,82.2936,114.75,74.429,final
2023-10-01,999564,UG1005,60.0,36.0333,47.0417,126.0,115.5922,200.9333,266.65,78.8471,108.287,76.2456,final
2023-10-11,999564,UG1005,60.0,81.9,49.4789,146.1333,131.8639,280.2833,305.1694,159.5113,110.0585,92.1039,final
2023-10-21,999564,UG1005,60.0,30.2667,55.9422,148.2,152.4628,306.2167,341.7811,57.869,97.3762,89.8902,final
2023-11-01,999564,UG1005,60.0,37.9167,44.1333,150.0833,149.5544,334.9667,360.9356,87.3474,100.3315,92.9991,final
2023-11-11,999564,UG1005,60.0,45.7333,41.735,113.9167,141.8106,367.8,376.4739,108.5553,81.6259,97.7556,final
2023-11-21,999564,UG1005,60.0,78.9167,39.2933,162.5667,125.1617,431.85,381.8583,189.4567,127.6743,112.7576,final
2023-12-01,999564,UG1005,60.0,42.8833,29.7606,167.5333,110.7889,443.6167,375.9356,137.7519,146.9782,117.5369,final
2023-12-11,999564,UG1005,60.0,24.3,28.5972,146.1,97.6511,406.15,371.3256,87.2096,145.0055,109.1325,final
2023-12-21,999564,UG1005,60.0,66.1167,32.3689,133.3,90.7267,444.0667,368.3511,190.3098,142.2662,120.012,final
2024-01-01,999564,UG1005,60.0,23.1667,16.9383,113.5833,77.9044,431.2,338.2478,128.3902,140.5883,126.6914,final
2024-01-11,999564,UG1005,60.0,16.1,19.5617,105.3833,68.8689,365.4,308.3306,85.9062,146.2977,117.9277,final
2024-01-21,999564,UG1005,60.0,16.9333,17.0561,56.2,53.5561,352.0667,269.4444,99.4433,104.1599,129.5666,final
2024-02-01,999564,UG1005,60.0,18.3333,16.6733,51.3667,53.2911,332.4833,241.9844,107.6592,96.9594,135.9145,final
2024-02-11,999564,UG1005,60.0,13.4667,18.7889,48.7333,52.5183,300.2167,219.0383,77.6273,93.9458,135.4431,final
2024-02-21,999564,UG1005,60.0,18.25,18.3506,50.05,53.8128,239.55,198.0956,99.5694,94.1034,119.9209,final
2024-03-01,999564,UG1005,60.0,34.65,35.3472,66.3667,72.4867,231.3167,203.6822,98.2719,92.5806,112.9325,final
2024-03-11,999564,UG1005,60.0,12.8833,36.5928,65.7833,90.2906,219.9,211.6778,42.9962,75.5638,103.7091,final
2024-03-21,999564,UG1005,60.0,35.8167,48.3261,83.35,120.2661,189.6,227.635,76.5416,71.661,83.9944,final
2024-04-01,999564,UG1005,60.0,49.2,49.9478,97.9,134.8667,215.6333,260.6444,98.6391,74.4823,83.3689,final
2024-04-11,999564,UG1005,60.0,50.0833,51.2906,135.1,149.5644,249.6167,292.3733,97.8554,90.935,85.8596,final
2024-04-21,999564,UG1005,60.0,59.5167,47.3794,158.8,148.6178,292.2,322.6967,123.1717,106.4193,90.8335,final
2024-05-01,999564,UG1005,60.0,48.5667,47.595,158.1667,146.265,322.4333,353.6183,101.8474,107.6163,91.4237,final
2024-05-11,999564,UG1005,60.0,19.3667,37.1756,127.45,132.15,328.3333,372.005,57.7744,96.6936,88.5678,final
2024-05-21,999564,UG1005,60.0,24.2667,33.6928,92.2,118.4633,334.35,387.3472,75.6386,79.5558,86.6622,final
2024-06-01,999564,UG1005,60.0,14.7167,16.9794,58.35,87.8478,314.4167,368.9794,89.705,69.8534,85.6027,final
2024-06-11,999564,UG1005,60.0,11.0,13.4856,49.9833,64.1578,312.5333,345.8722,86.5541,80.8861,90.6318,final
2024-06-21,999564,UG1005,60.0,4.7167,12.5561,30.4333,43.0211,281.4333,310.1022,55.3463,76.2589,91.0438,final
2024-07-01,999564,UG1005,60.0,44.8,12.7478,60.5167,38.7894,277.0333,272.9022,280.5985,144.5326,101.4603,final
2024-07-11,999564,UG1005,60.0,8.0667,10.9594,57.5833,36.2633,235.0167,232.5711,81.8742,146.084,101.0082,final
2024-07-21,999564,UG1005,60.0,33.9833,19.3306,86.85,43.0378,209.4833,204.5222,160.2238,182.6057,102.3126,final
2024-08-01,999564,UG1005,60.0,17.5,24.9789,59.55,55.2689,178.4167,181.9061,75.0528,106.5592,98.1817,final
2024-08-11,999564,UG1005,60.0,35.0333,26.1967,86.5167,70.5061,194.0833,170.9272,128.3257,119.8874,112.7986,final
2024-08-21,999564,UG1005,60.0,16.1833,33.9089,68.7167,85.0844,186.0,171.1433,54.4434,82.7861,108.2016,final
2024-09-01,999564,UG1005,60.0,19.2333,35.6833,70.45,95.7889,190.5167,189.8472,59.5658,76.0477,100.335,final
2024-09-11,999564,UG1005,60.0,13.6667,33.2072,49.0833,102.7994,193.1833,209.5689,48.8564,52.3791,92.5374,final
2024-09-21,999564,UG1005,60.0,57.45,35.3433,90.35,104.2339,245.9167,232.3561,154.7963,87.8461,105.5953,final
2024-10-01,999564,UG1005,60.0,39.2333,47.0417,110.35,115.5922,240.35,266.65,84.996,95.826,90.4934,final
2024-10-11,999564,UG1005,60.0,51.7667,49.4789,148.45,131.8639,284.05,305.1694,104.1994,111.6916,93.299,final
2024-10-21,999564,UG1005,60.0,40.5667,55.9422,131.5667,152.4628,290.6333,341.7811,74.7703,87.1379,85.4603,final
